geneSymbol	Early malignant epithelial cell	Endothelial cell	Enteroendocrine	GMC	Goblet cell	MSC	PC	PMC	Premalignant epithelial cell	Stromal cell
TNNC2	9.538331369	0.82938821	20.2914456	0.506420337	11.36004961	0	3.672067928	1.720160874	6.550297968	6.251865322
MAGED1	23.01202327	24.22963996	61.96561532	75.18122455	74.76901235	11.39679066	24.44857437	47.89748666	27.62196218	52.33819818
C15ORF65	8.410861643	14.37799923	9.957118468	19.43080232	22.26703601	22.17543382	4.118960945	10.68698715	6.92653939	3.268856793
PLEKHB1	6.54588591	3.685662345	99.57424592	37.31022597	107.3186235	19.88222541	15.38094763	15.15663257	6.962162957	5.469554911
RASA4	1.899972319	60.52235276	24.59972368	1.303679917	28.74516669	0	0.603452348	3.129636661	3.447364658	3.426810866
PRAC1	0	0.720995089	15.20784345	2.6991986	42.48372916	0	7.517275648	1.512153362	15.00691941	2.837972917
PSAT1	7.401266053	0.673241239	1.772811961	5.716752035	8.411846309	0	13.68847145	11.44916152	3.760276487	1.088487609
HGD	11.40902604	3.475553256	14.93446845	28.12194834	33.90444927	0	10.94220746	20.08147324	16.96316379	1.825510259
SLC12A8	7.194166263	0.274097561	4.894494405	11.74031002	12.15150935	0	5.605086763	7.528501792	2.676194467	2.467444797
ANG	29.98235408	9.008764966	94.59608481	74.040148	147.5532333	55.70409982	91.37762639	135.6908991	96.82344453	21.90767312
AGR2	1898.496379	367.5113899	346.3248499	4395.007255	5399.392206	1630.82288	3728.151356	5968.655964	3266.604696	369.1571468
FBXO32	21.3633535	6.978357294	112.4154575	43.53073613	80.55192797	0	14.07299063	10.52615845	35.36078643	49.58950183
CLRN3	31.84101035	5.456672671	31.65411565	0.47615447	63.4334198	0	13.81764553	3.039200222	40.62169946	2.871024126
SLC17A9	5.299737835	1.304569602	2.653105496	10.84971855	17.97195467	0	15.19507671	11.10077284	9.722537659	2.070111524
RP11-294O2.2	62.19712626	4.99868896	7.514996525	10.55378028	136.7853218	0	22.03672841	11.12384065	128.5430188	9.833732635
MBOAT2	12.91612291	8.546280771	65.09254835	3.66419377	51.90256116	0	27.40614741	23.45095683	65.4541854	24.64971032
SCNN1A	15.47624672	8.889073042	19.08882482	35.27980668	98.16756053	66.48351861	39.72882009	58.66801611	47.96762773	4.092746862
PRIMPOL	3.661478806	8.188688813	4.588666753	24.86145637	11.69431246	11.39679066	5.514438205	4.153149267	3.039403138	13.93741693
DLL1	0.229499546	42.81986401	15.68284634	0.450680687	54.49772734	0	2.019910391	0.735710828	0.790480208	53.12516449
SLC50A1	29.64832088	37.5900218	27.41157342	32.54219573	87.17193887	30.66086857	37.24960695	66.2026208	39.23154289	25.40200396
ATP2C2	13.7685076	3.981838691	14.67964423	5.122581265	24.27699449	0	12.67601119	10.96718817	10.92733632	0.855138698
TTYH3	4.985782063	7.648508777	11.31356736	4.276986457	16.05922193	11.39679066	5.82230551	5.868760058	3.392104748	4.807527485
FBXL6	11.73476378	7.666194911	3.19304986	1.336435938	19.09448263	0	7.051205506	5.723256326	15.10712207	2.809939565
CEACAM5	22.4131064	3.059120884	5.687486389	3.844120358	65.22616431	55.70409982	12.99563654	74.87001652	119.045599	9.271851997
FKBP11	50.77586615	55.46772945	53.25830529	134.0206157	118.3267131	24.12494279	46.87026576	54.31971878	33.47637832	79.9396531
TSTA3	206.5494089	48.49799509	105.6242517	165.3079439	304.1333164	117.3275292	207.6298275	212.0733684	198.8306608	57.16075205
LGALS4	1923.762382	221.8408809	707.3742383	178.8838888	2566.315072	217.7955697	575.3328766	570.4670937	2291.790493	154.0697261
SLC2A10	1.949762151	8.296856418	1.177999691	20.44840264	18.6333222	0	21.0073196	30.64855558	5.304938973	10.08233844
SELM	11.78803986	148.1227847	107.7375955	168.0518052	193.0074875	15.63950804	12.89734239	20.55921901	8.413619108	753.6105394
FAM222A	3.632177981	1.468189364	11.19969106	7.853279689	13.39471973	4.242717376	4.720212823	8.555899621	2.420339289	1.014718413
PVRL1	7.88561137	5.212257692	9.861031167	4.688331136	30.0380422	4.242717376	9.934284142	5.182426708	5.486673316	6.426904338
HPCAL1	10.9783199	97.14405245	20.72664255	20.35207046	103.1052286	51.50494094	33.90870582	46.38614615	71.8316382	19.94564495
AREGB	8.874162096	1.643319872	3.066345308	5.685046909	25.47092449	0	9.881679592	8.761651783	25.87541572	16.33914366
ULK1	2.791914421	10.15138272	10.62117883	7.886840683	36.50372572	0	5.780425634	5.236691715	4.095228188	6.577083256
RP11-44F21.5	3.372360502	0.278727309	24.84118946	7.409692283	11.69504554	0	5.167607088	4.565460919	2.455656213	0.233771938
SPNS2	12.20593249	45.71934088	4.755985181	5.332755627	26.80318473	4.242717376	8.54775643	18.69255251	8.123476128	2.545819601
MCF2L	3.438087743	54.71771753	24.46520293	5.886012502	24.13714933	4.242717376	2.954121822	8.323826022	2.32633934	1.08023569
ASPH	54.6667963	77.93012873	79.29681265	64.70264769	122.0158918	66.48351861	80.76418683	73.02902896	67.1656501	51.70966639
CHAC1	3.703327279	3.667008018	6.396875486	20.64709271	25.6442652	4.242717376	11.61255216	19.06159451	3.455569134	5.170641212
CLDN3	384.4801729	24.70872186	296.7910083	36.10612846	564.8751215	153.6996725	172.7352454	14.45809392	288.4627809	28.60977209
SEC16A	18.34473274	19.56638665	26.82671015	52.47084326	47.25196356	0	42.00726039	53.73857032	26.21617347	16.08571338
B3GNT7	9.143896252	7.964541001	15.36885564	9.176184932	62.62352206	25.45630425	39.4830214	58.14969581	36.28081804	4.020715009
HRH1	5.326440342	18.59514869	3.154240113	1.638973552	6.019171163	0	2.849990431	2.679680297	7.210859676	10.60814973
RBBP8NL	9.63131722	3.485707375	9.356270698	1.863750783	9.129222854	0	1.961951238	1.501527793	8.656017271	1.049312438
SEC11C	88.61727366	60.57889416	471.8544855	123.8000532	277.9307872	8.485434751	61.49461414	86.88225519	124.5653379	46.01499468
CREB3L1	28.23727678	6.905160326	7.262125936	65.51065847	127.6042904	30.66086857	41.33738669	75.78728938	40.15858977	23.49520932
TTC39A	15.42598878	3.655922978	17.42033312	9.65446723	24.22812457	0	13.31913578	32.05015679	17.76246523	2.517604749
TRPV3	2.08400821	1.642237547	8.790512621	0.991093924	6.605483698	0	5.175121336	6.279175775	14.95310819	1.740743685
RBM38	16.79394833	12.28241199	22.20333122	7.975211425	44.85424891	30.66086857	17.35535784	20.02627773	9.579929743	4.21716993
STARD10	95.15546245	41.23430458	167.7219743	214.6241424	427.3193355	384.1431472	298.9466967	399.536628	213.9763882	42.32121001
MLLT3	7.799016442	13.37911123	20.41208624	15.22729449	19.25547093	0	13.99613708	25.02619129	14.15560125	22.16682227
KCTD14	11.7901393	1.128025124	9.180181463	9.388162665	21.27763204	0	10.71942422	20.59746315	2.839026733	2.374554268
IL1R2	19.95735323	4.42242188	3.365666441	4.377509673	46.83517432	50.84401058	59.49123244	90.68759325	65.5014019	6.222856122
TSPAN13	68.85905727	114.9298145	95.4709221	258.6793154	238.3726006	125.4597638	151.5670768	128.2645674	81.40089949	16.023867
GMDS	128.8015836	32.55804634	51.92598186	131.1504322	250.4803998	93.51981732	140.1136738	168.1430495	166.1344535	23.4641529
YAE1D1	13.23127387	7.355957327	9.488705093	22.9683698	28.61767857	55.70409982	8.727988062	10.90687347	23.20523185	18.58828932
HOXB13	2.891855786	1.718452914	3.679886066	5.10766478	19.14484254	0	6.659742009	1.023736325	11.13541789	0.37900489
SH3BGRL3	1373.640035	834.0184406	667.9928748	351.6893827	2237.529985	813.4883571	609.5892798	1104.775225	1414.445484	550.7003466
UBALD1	34.59202235	40.80360164	109.0924285	42.31208557	67.45466785	17.93271645	43.77377008	37.84462305	16.4208749	37.94311875
DBN1	6.985986429	36.03535305	17.21885431	5.579041424	56.92183925	0	2.072926251	0.726273984	0.347072035	20.72866454
RAB27A	8.997530204	36.66150835	60.81406468	45.30526435	78.94473297	0	63.73146091	115.9964215	37.24121237	20.03665494
MFSD12	18.01307269	9.606316645	16.60701224	7.257469357	34.86431659	0	11.41886176	13.15495248	8.494842766	8.896879423
KDELR3	38.58141808	17.77799864	4.494869761	80.38758104	68.99988817	17.93271645	38.31048697	56.40583929	19.37494079	65.56975031
GALNT5	17.77748098	0.631674619	3.796164686	9.898972904	28.53133705	164.8532806	28.84879993	42.70391417	41.28169229	6.597888436
CT83	14.63342411	0	3.743714051	5.19230021	12.45021644	0	5.045902276	2.011823587	8.528981716	2.316224154
HID1	40.05005088	24.50043841	36.44668492	43.88681865	78.35444245	70.72623599	44.25574789	44.19593717	86.13006219	8.498695559
SLC1A4	3.811751414	5.891396222	3.899400238	4.387034912	14.54055276	0	8.973705058	5.459421115	1.453562734	3.62427838
RAB3D	17.13207947	28.27210603	19.70473021	16.91188499	41.39312552	4.242717376	21.75336269	40.69458111	25.51110768	16.99221933
C12ORF23	10.01102341	26.24125691	29.20288588	50.59375958	35.6511618	0	17.05458952	33.8475408	17.41699818	38.13646804
TUBA4A	101.2283687	42.10758308	80.11226098	47.54738596	107.8509519	22.17543382	64.53577545	42.08341667	41.42095317	10.81991821
MIA3	10.22941959	27.78284597	36.72683103	29.79870016	51.56932105	22.17543382	29.73166319	47.06012556	27.72038989	25.52614713
EIF2AK3	5.820139133	7.213751692	10.01621829	13.31888522	30.6797433	0	25.7236941	37.40936164	13.10218303	4.751857723
TMEM184A	9.611214729	3.173328514	11.12961344	11.94763982	30.82009444	11.39679066	7.341465917	18.44913358	21.67064882	1.476668598
CHPF	37.07534428	6.267080018	50.98643846	36.12121888	74.16684288	33.57222449	14.4260199	24.71142402	16.64954163	39.54167385
PLA2G2A	26.43951624	1.268539708	3.726929762	2.077899367	91.1880066	0	11.65023675	1.659965997	18.99245041	0.47543873
CBFA2T2	4.978131632	8.517002996	34.83539649	7.617290062	40.0778801	17.93271645	5.924997337	5.463910078	4.031522501	31.82347347
KLK10	74.02575313	5.529661257	0.645089534	0.165404095	0.514859709	0	0.729838293	0.746099065	2.050244771	0.075336343
KRT17	60.30124536	0	1.760165336	0.224373102	32.42980764	0	0.254124876	0.642347427	8.502979394	3.063902922
SULT2B1	53.95680049	0.276462737	14.98644819	2.003279984	33.38870861	0	2.094136498	3.603704563	9.356541719	3.086298321
FBXO2	34.94335312	0.997457825	6.941986457	5.703154005	1.773445756	0	1.005521527	0.836787271	4.585019051	2.245923998
HSPA6	250.7169415	18.02607633	55.42098801	30.79382948	36.94252318	0	2.718838996	16.4172746	4.519187018	209.0457737
MSLN	102.4004064	3.634641187	22.90531127	55.54387403	12.25480889	0	8.16501994	11.00539102	23.13414011	3.509131419
CDH3	18.30603869	3.836609301	1.534731971	0.810324473	1.67338609	0	0.417686652	1.683578335	4.997989601	0.628365214
LMTK3	29.23259401	0.276462737	4.405757502	1.227203779	2.370292777	4.242717376	2.24204349	3.62847114	10.6439255	0.380046915
RNF43	31.57802972	3.965893749	4.432976293	7.279679562	7.783009398	0	4.981670146	3.600221757	5.958659193	2.567331939
HPDL	21.67889212	3.206980066	0.684137912	0.374132414	2.399589871	0	9.355357953	7.404225614	24.02903156	0.955355631
DPEP1	114.0611465	2.66715832	80.65897532	3.973787563	27.76358159	0	13.74396192	0.836998784	22.42860547	0.920079711
NANOS3	16.82548348	0	2.802486083	0.507629954	5.885713536	0	3.705165846	0.906337129	5.120016911	1.205577811
SLC35E4	19.51421318	9.779520779	5.891738297	1.617160016	4.110597082	0	2.303209334	2.873861734	2.148016051	2.282690616
FABP6	23.14823685	0.278727309	8.599129279	1.368688035	5.521287089	0	3.924911693	2.181772855	3.213716827	0.333292527
DSG3	16.36080332	0.748615448	7.279653858	0.183630184	3.25086344	0	3.137616067	0.214335147	5.659254944	2.113134676
OLFM4	2279.703968	163.3439579	90.58754115	124.7902936	90.938397	738.2328234	526.5815395	16.20279278	235.3831723	10.49583221
ETV4	34.03202111	0.36782859	14.12167483	10.30720332	6.54986283	4.242717376	4.913343783	1.77299031	2.099394671	1.126605147
F12	70.53004048	1.635286209	12.71334818	8.771229241	13.02658107	0	24.89327686	6.200593903	18.03885993	5.558868653
SLC11A2	28.28464013	6.764176666	8.218043849	21.50447879	2.750931635	0	12.84958019	9.996345251	18.39878245	6.618827405
GINS2	44.27367147	2.594931638	3.906193216	3.113454665	4.190620657	0	22.20064713	15.76602539	4.034450051	1.954337097
CPS1	182.0029078	18.51161642	5.724224403	0.469494244	16.64006998	25.45630425	23.70699682	3.219868753	94.67136943	8.397162497
AXIN2	18.02082535	5.696368948	4.094396411	6.22294756	3.49479154	0	6.164444973	5.158512995	2.065448645	2.776625052
ALDH1B1	25.07239515	4.977076826	2.132759574	6.479861568	5.316312156	0	6.817362741	5.917114623	1.585349717	5.575213365
ECE2	35.71021836	12.35342631	4.09196521	9.591494595	5.614701792	0	11.19196221	8.457307564	5.024984171	3.902353726
EPHB2	38.68567779	4.052673204	12.32982503	3.052931855	16.16726283	17.93271645	8.0625457	1.694203484	2.888551195	1.437547947
TRIM54	114.174975	9.409475048	9.150721578	8.988191244	25.70962171	12.72815213	27.60233816	4.167750914	45.99868706	8.519679666
EPHA1	17.68636523	2.794232122	2.6122253	2.2996647	2.410840916	0	6.234801556	5.187300596	11.04667233	1.261535564
FAM84A	93.72792848	50.75987176	8.205231766	14.64503255	17.0861394	173.3387153	10.54590948	7.441496787	43.49237546	15.15422035
ARHGDIG	25.1703119	0.647144897	3.081860852	19.76894333	2.006096784	0	2.063082586	1.414334717	12.72513472	0.7367147
CA12	15.53336226	0	1.131351058	8.562590513	2.013286271	0	3.113695014	4.605976655	2.174283062	0.429962727
SERPINB5	251.9132346	24.3398912	24.45697339	6.747807648	88.60949928	21.21358688	70.39906451	63.85290343	156.8424675	10.77011117
RRP9	42.0077397	32.55014016	8.868990962	14.14470065	8.425003989	0	11.85298241	13.00638747	23.09899109	8.93270024
LYPD3	19.70456551	2.896243807	1.012263343	4.983289597	2.749265699	0	7.966776792	3.383868956	4.577086968	17.20076564
ARHGAP8	20.63173811	4.110706862	3.334488766	7.72088711	9.083733097	4.242717376	4.609898343	5.867447261	3.895404422	0
RRS1	37.50719113	9.700209576	9.084456593	9.020627486	5.760970994	0	20.11239929	10.20048286	10.84028641	8.917473752
RPP40	13.57958943	7.039116547	1.613836325	4.392644645	0.962557974	0	9.0457412	3.782723738	3.032632645	4.724106323
SLCO2B1	13.00475181	3.999180776	1.913624569	0.319738238	1.326806658	0	1.25446259	1.604660791	7.511264803	3.512761867
AGMAT	23.89441913	0.091365854	4.403770861	1.780573685	9.636727461	0	9.143995648	6.049981283	15.37570239	0.816768471
CCDC51	35.96938296	13.76430534	4.15449603	7.694758214	5.649328553	0	6.107522894	6.081872193	9.571711359	4.206514958
CCND2	116.8807262	49.40893823	9.097363773	3.442671702	36.49560662	59.39804326	15.97389996	2.348892067	38.80066894	71.03625062
PAXIP1-AS1	32.79985876	4.30100111	11.77237063	7.352689821	10.41737603	0	11.77203845	9.753042871	9.145872803	25.83729575
CEACAM6	165.7250393	16.94256302	3.617864621	3.148169167	53.27316925	0	25.7385671	26.25924173	247.4901736	18.74286388
DPH2	25.30020937	3.583975382	7.890642633	9.39278158	12.69407941	0	6.624009613	6.945300107	12.70066736	4.757703584
SURF6	59.05526695	31.19660478	15.93848744	17.74417875	21.42477473	0	21.33624961	15.73627437	19.41909169	32.11421952
AFAP1-AS1	18.10093336	1.03665927	1.640857428	6.411739867	11.81908067	0	8.227660028	9.315537404	7.172012029	0.904586162
PPAN	34.41213317	22.47259853	7.093584391	10.98789861	3.876010861	4.242717376	16.14491192	13.0041711	5.98880344	17.2110711
IL33	42.24103234	71.1712239	28.58592664	17.03136465	3.098264531	11.39679066	7.813026209	14.5509631	17.65329456	3.945340526
RPUSD1	29.76725987	8.625173635	9.102482223	8.191987134	10.70155271	0	10.37994923	12.42017665	9.518135461	6.826742907
PRR15L	83.56278764	5.224310332	15.48506636	21.84934047	49.42260929	11.39679066	38.90748993	26.42927122	74.76174907	4.250888764
NOP16	89.24920854	40.08570176	16.059152	22.60219538	55.72147731	59.9468172	41.14772334	41.81471672	22.67263543	16.14652485
HAGHL	18.68209134	1.444035561	10.00634153	2.145575634	0.462563696	4.242717376	7.100387748	5.246569502	2.135285957	4.869541422
YDJC	58.81719231	10.48136498	13.74848422	22.54659633	22.18601246	4.242717376	37.80750463	21.27405872	13.3994475	8.044740958
FAM210A	22.40969264	17.52394959	5.407678322	3.057995322	5.163038501	0	8.855245692	6.679856748	14.42095546	4.379911647
PPAT	12.36361378	2.874904281	4.68548635	2.448181811	5.282001974	0	5.626104011	4.741169609	0.876676498	8.364563243
MRPL4	171.089747	62.37588615	42.70298984	36.15507778	54.36831702	73.0194444	77.56456187	56.83124535	55.34126597	56.14867919
MT1M	103.4673072	6.831613502	12.85965688	39.83350548	46.15866208	42.42717376	26.76381273	78.9727915	76.98112167	60.3756407
ASUN	18.22273675	6.116607383	5.053825932	7.568550297	4.809079821	0	10.72108985	7.211832573	20.05009697	4.631194605
GLB1L2	21.72248592	1.484319332	2.611450611	7.287614056	4.874129914	0	10.75391241	9.127061261	9.541848975	0.40173011
KRT18	5061.372066	455.3080968	980.3130729	1300.557341	2973.163196	1886.217359	1830.580173	1776.466829	2536.355909	532.8826137
LINC00668	24.88744889	8.036388677	0.841288567	0.317490691	9.167032475	0	7.264790562	0.648440105	12.12750476	1.067488206
CHCHD4	32.09014592	17.81158547	7.050897897	12.39582411	4.812650523	4.242717376	12.28559367	8.306676438	10.47574366	12.21178185
CTPS1	13.53660439	4.048824408	3.661498357	2.726983898	2.333474466	0	5.041561586	6.04286636	3.800908073	3.057384141
CCDC58	64.19179633	10.83047095	13.37548963	13.2174635	20.25668394	11.39679066	44.37625029	39.90359135	19.36721673	15.23030658
MTFP1	55.72672542	8.354667425	9.630830074	10.93419761	9.258685773	11.39679066	28.6448448	24.59118021	79.22426261	8.606469122
HMGA1	673.6042532	75.58118853	132.8983879	177.0990564	253.2086591	356.5471543	414.06356	318.2317204	299.6881404	34.35766464
KRT7	237.5090287	13.91773991	45.72894061	51.17804246	196.109252	160.6207078	61.13074451	54.50817006	185.9844874	13.84954117
OVOL1	35.94606719	3.772863807	10.69240883	3.272817883	16.56484589	0	15.94240052	3.819687014	22.68114001	2.831128013
PAICS	76.91882708	14.20095373	14.31097387	22.33701582	16.23481536	8.485434751	38.88304461	26.41521971	27.26646797	8.120844136
GJB3	87.95756901	10.57220433	4.92437959	6.650886172	10.42392644	25.45630425	39.49135106	30.42027872	63.23601008	6.03372135
PPP1R1B	210.6416989	13.86105673	41.28715265	153.9041995	95.29322228	42.42717376	64.95906136	30.92868854	72.63000589	6.792285987
EIF5AL1	114.4533064	29.88748451	35.32720734	27.80465706	62.8442619	64.18953457	60.72629345	53.4524238	54.21266765	22.71158362
C2ORF82	35.00985572	10.12406644	2.223490273	1.875919665	12.55162407	8.485434751	31.98264931	6.576993583	10.1475839	1.665596019
RPP25	45.87307331	15.53809613	18.87851663	10.0803828	8.874617563	4.242717376	21.82456302	12.67743459	8.773646718	10.05336533
HSPBP1	125.7503554	35.99242007	25.92067984	39.09905329	36.61476154	16.9708695	49.52396225	32.93422067	40.43079965	41.46946504
GSTM4	129.2838474	18.73765801	7.156702176	26.77093301	20.73405153	32.61037754	41.39992016	19.98873311	62.31754336	36.13903719
CDC6	16.41960076	0.091365854	0.40991079	1.134055035	3.13389561	0	11.64535264	6.111874979	3.468052496	0.85512308
TSPAN8	3370.53526	256.681689	374.9858578	1137.703924	848.335659	792.6076716	699.954392	1036.856437	2361.563262	195.2976897
ALG3	81.89619702	31.57626115	20.32339353	25.90900626	22.9107095	4.242717376	43.35692775	31.00793286	24.04378111	32.65605233
TPD52L1	26.45949416	64.2864603	8.87524657	19.46743487	3.609164719	0	4.925562636	4.881732206	2.723628405	4.365240535
CDX2	51.02486022	1.475944109	11.53798532	1.067257487	19.71698311	8.485434751	10.26229638	2.101098325	22.55574798	1.913711086
WDR4	21.63501041	5.422546019	3.126550159	2.374848169	4.445322324	4.242717376	15.31277726	8.81390757	10.2960617	4.038287422
SPIN2B	15.67366831	14.61980045	6.049457427	5.338427816	9.807950824	0	5.567818811	4.326847188	4.043580867	8.291262104
C19ORF48	108.6053358	17.17142969	11.87524737	31.02920676	42.19756017	26.4181512	62.99961423	36.33688029	23.42779995	14.86653331
BYSL	22.45062192	5.512363121	3.988047049	4.835740833	7.971627446	4.242717376	13.15158797	8.830334452	2.61400169	4.212165404
EPB41L2	52.19116644	39.57594189	9.605195523	7.330574503	3.67947512	0	15.98832479	13.61185857	7.86502098	96.51675875
NMNAT3	13.37991604	3.150607837	7.189443509	6.318524819	2.261497999	4.242717376	1.892515891	1.19786892	2.96282437	6.645376125
PRMT5	37.54201927	16.50963346	5.941173234	10.67672276	9.662034608	0	21.69582714	13.26305574	26.40755124	16.70581945
WBSCR27	12.95204881	0.884305586	11.0245955	1.465751518	4.84123909	0	1.153222389	0.685027944	5.111577856	1.010394821
GNB1L	9.003541955	7.610412336	2.420124717	1.731387335	4.215236296	0	5.512893136	2.222371465	3.655357811	3.408006755
ZFAND2A	229.0755193	43.35698609	73.77979007	39.02953847	124.0900444	66.48351861	57.01685748	65.32613833	81.55699249	72.88988463
CFTR	29.67373237	4.906600767	1.888706884	12.65429182	2.141708811	4.242717376	7.650053316	3.563633509	35.40265607	2.895985834
CD9	901.265048	443.5732934	51.03780539	326.6216474	330.3537818	371.5699344	285.8922089	196.7668317	418.332434	684.5929886
MRPS2	69.45722127	30.38627883	29.70249917	26.10848447	20.27560378	0	37.86370275	29.39804363	21.69055221	31.29835642
TLCD1	12.47705509	0.636304367	2.969317787	14.23973368	8.24961211	0	5.298364055	7.396364028	3.550266747	2.252933483
DCTPP1	163.2633463	58.56744721	27.36506439	41.1310537	63.93478836	19.88222541	73.05916903	67.54394754	53.86369079	29.32719141
PINX1	18.34837984	12.37742295	3.736706028	4.073079809	8.596357622	0	8.74362296	5.543380171	5.201193996	10.56350175
MRPS12	213.9624062	60.49584489	41.68714764	53.42460955	65.59165647	78.54123964	107.0431311	83.21531482	101.0589761	43.69775747
CHEK1	14.91913632	2.368440363	1.570848282	0.74509475	2.414212073	0	17.04265078	7.327914682	4.487280114	1.026793252
TOP1MT	19.4909468	7.80021405	5.871815383	13.0785768	4.693960065	0	8.62668859	7.879969933	7.679982743	8.040763524
MAPKAPK3	34.87774885	2.887420385	7.843182113	12.2013365	8.0943469	59.9468172	11.68128232	15.84547545	12.9365124	12.01310339
NOB1	82.07970754	53.77068043	16.65267287	31.00264314	31.6932564	0	35.22555468	30.4900551	18.07427165	48.93736059
RNASEH1-AS1	12.89355193	4.71032854	8.219428619	2.606204088	1.751453313	0	7.771053526	3.707909901	4.332939736	16.07822098
FDXR	36.65861598	7.272236486	10.31275425	8.411293661	8.798448128	0	15.68958826	8.932323494	10.11719816	26.66001646
AATK	7.694765225	1.611975806	1.604188738	0.920510553	1.01615088	0	3.456896145	2.104266521	7.032528771	1.114242593
HSPD1	621.4692753	145.928472	172.2395606	127.8980048	192.373213	171.7688655	296.1795732	157.657793	187.4841426	168.3944017
SLC5A6	19.84296008	12.87346129	7.995281901	4.229706732	9.899709504	0	13.01159618	7.445322123	5.056517	10.3112469
PHB	409.5812902	149.5157119	123.3892985	92.69592713	160.081714	47.63173808	168.2087635	124.1420956	191.9778173	131.3259097
HMBS	34.20399612	13.73004016	7.969754125	12.55810466	13.65592223	0	20.60489811	16.07126319	13.27413659	10.2045808
EXOSC5	41.68171059	28.15737797	9.639882415	21.44122796	7.840001507	50.84401058	18.10241574	17.2253274	9.421916131	12.05943702
YARS2	20.56666742	9.463613206	7.520587225	10.72480689	3.993425586	0	8.423136001	6.20346679	4.490599545	10.97767277
TNK2	34.13034409	14.22262376	8.429288885	2.082375839	2.458374598	4.242717376	12.53342152	21.15600673	58.97635997	3.53416898
TMEM186	15.98890955	6.864728582	3.567891679	5.02880396	3.348375641	0	8.083350938	5.663415159	5.549735237	6.137009976
PUS1	17.14898689	8.319446413	6.362870248	6.699022017	11.6087213	0	8.483622276	10.66591202	4.864512188	3.713522773
FUOM	114.6171685	27.82987794	14.21217004	7.464419833	30.60268238	19.88222541	23.80909588	13.2374434	89.50843044	32.26506613
FAT1	65.55287171	9.108832232	4.206330348	9.764426762	14.90107047	12.72815213	23.27798967	27.75038191	46.24202105	37.31448057
SLC25A10.1	37.58120674	3.213607116	2.579993071	9.738718472	17.56638006	0	23.1843834	18.97540849	14.90645438	1.313912037
FAM46B	12.84529646	1.36449196	5.990973174	4.799219595	5.386152383	0	10.36616314	3.949359587	1.853736077	1.965951827
FBXW9	21.912241	6.239065349	7.451253386	3.179771181	6.192595665	4.242717376	20.40792357	8.398517009	5.991141127	7.585098627
CCDC86	25.42143992	10.33027377	11.87350255	6.594630682	4.121267386	22.17543382	8.52505087	6.89638577	4.367120008	10.74672213
TNFSF15	8.734653687	3.853535965	1.047339737	4.184779256	0.879108393	11.39679066	3.60162058	3.358622109	10.29967363	9.190295398
THEM4	16.23946894	13.57871251	12.47921765	3.594641317	6.323191384	0	6.31167243	4.462215885	12.90650528	8.740901018
KAT2A	24.22231924	15.31214228	12.13558189	5.936729597	5.915869769	0	16.00829405	9.017930263	4.743675506	10.05445935
RP11-783K16.5	23.23436515	1.525885952	2.451700028	5.269262888	7.136103495	0	7.985590712	13.72598868	21.79133203	2.084887478
ENTPD2	21.85865032	1.847243542	15.89697654	10.22732708	3.951711375	0	15.45226142	8.195456053	6.211529046	0.74250143
AC093673.5	29.56774644	14.80795341	25.58362427	8.562697037	13.36709331	4.242717376	6.011561647	10.33937398	8.555916557	7.97376146
KCNQ1	38.5531169	5.581274799	6.743283232	26.4082804	11.81953821	12.72815213	15.25303536	9.495744763	17.15508267	2.460385695
C4BPB	36.16486666	1.067137896	3.721855284	1.829545563	6.358104153	0	7.632559115	5.013314764	26.09049804	3.85644419
UNG	28.54995802	18.58119064	6.483717119	12.08580303	5.88868486	17.93271645	14.49374902	15.29956742	3.996051779	10.28542917
EBNA1BP2	106.6415169	60.64488272	31.89864152	34.89198435	39.86013928	15.63950804	63.25962646	53.44299622	42.43771254	34.00391309
KDM1B	15.86448279	0.98890542	7.777504633	3.19864464	13.05491731	0	7.141653346	6.597750147	7.754845174	2.45921953
GGT1	16.51409346	2.308803162	1.710395474	11.61683272	8.132316506	4.242717376	4.442970124	4.873464297	13.60606497	3.290409602
TIMM8A	27.98097265	7.740807627	5.879259158	5.860260845	11.89323226	4.242717376	17.45456792	9.430149841	25.92844788	8.39103907
NME1	263.8095437	82.9275691	52.07751829	67.32859969	123.4588145	21.21358688	154.2918488	123.0298908	83.72083504	65.27620641
MRPS25	139.6594472	30.59324103	30.61895591	34.19884269	41.51247054	17.93271645	70.12078103	54.60935142	90.49130017	30.43169607
IYD	9.84971935	0.720995089	2.405491726	0.620289622	4.262698884	0	3.573622636	4.56874634	7.2600194	0.628425456
IDH2	421.9417647	109.00111	69.54894366	74.96313576	177.6766486	45.33852967	240.2548618	62.19457343	167.6371391	88.37736871
CLDN7	677.66622	58.3875203	265.9933251	51.65530941	329.8724888	102.07385	154.4190536	45.34490423	538.001791	40.41709648
SETD9	28.31327824	10.97854099	12.11357953	9.35270893	6.108929421	4.242717376	9.804999585	7.344610651	9.511557162	13.21571438
UNC93B1	59.91581474	9.954701111	9.823543897	15.24224925	10.65821847	31.27901608	21.4170803	26.88171533	28.303842	18.47800944
ITPA	135.3626893	44.08360435	37.42820985	47.74742629	47.8556711	4.242717376	74.215831	66.95886116	77.76733811	55.34612698
EIF5A	391.1496333	116.6192586	109.8290634	105.0843632	169.9424671	200.7538975	249.4406528	216.4693709	309.5026852	139.9832667
TMEM177	12.12094522	2.164454891	4.303238765	1.71954386	2.778319564	0	7.746412746	3.666474499	38.43179121	1.035881748
